"","Dataset","row_date","Date","DOY","t_ndvi_data","Point","NDVI"
"14886","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X6",0.713414356826973
"14887","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X7",0.732771541869298
"14888","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X8",0.676132256132015
"14889","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X9",0.747990760443621
"14890","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X10",0.760479614514886
"14891","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X11",0.697432757152528
"14892","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X12",0.684552548715981
"14893","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X13",0.730199448626933
"14894","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X14",0.666091959902283
"14895","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X15",0.635352326245402
"14896","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X16",0.698395883779598
"14897","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X17",0.733384823549817
"14898","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X18",0.630507253883856
"14899","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X19",0.631219719818693
"14900","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X20",0.630415799935188
"14901","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X21",0.637903562944761
"14902","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X22",0.66500325536234
"14903","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X23",0.631190008941351
"14904","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X24",0.677881258891555
"14905","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X25",0.650446179270256
"14906","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X26",0.454717312701916
"14907","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X27",0.357523601191348
"14908","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X28",0.343364386084804
"14909","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X29",0.333417527086722
"14910","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X30",0.341809844352353
"14911","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X31",0.409008553003059
"14912","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X32",0.477073951085136
"14913","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X33",0.475110560104793
"14914","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X34",0.606566779682794
"14915","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X35",0.644320860388804
"14916","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X36",0.169768711489377
"14917","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X37",0.352070210388406
"14918","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X38",0.398029954443691
"14919","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X39",0.611364962349043
"14920","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X40",0.637261754666294
"14921","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X41",0.627111653070146
"14922","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X42",0.612280708187821
"14923","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X43",0.638964977619291
"14924","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X44",0.646915285654511
"14925","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X45",0.63721888809119
"14926","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X46",0.657816142479791
"14927","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X47",0.655081752227536
"14928","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X48",0.70480745455665
"14929","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X49",0.689264177780487
"14930","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X50",0.694284159022747
"14931","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X51",0.640352751300794
"14932","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X52",0.613411306535533
"14933","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X53",0.665733291718968
"14934","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X54",0.613373235597585
"14935","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X55",0.704500320088351
"14936","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X56",0.680240936994619
"14937","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X57",0.682822849184415
"14938","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X58",0.299937463932096
"14939","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X59",0.271619719139838
"14940","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X60",0.333765500914599
"14941","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X61",0.348837264199474
"14942","7","X2019_07_06_ndvi",2019-07-06,187,NA,"X62",0.699665581417924
"14943","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X1",NA
"14944","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X2",NA
"14945","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X3",NA
"14946","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X4",NA
"14947","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X5",NA
"14948","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X6",NA
"14949","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X7",NA
"14950","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X8",NA
"14951","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X9",NA
"14952","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X10",NA
"14953","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X11",NA
"14954","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X12",NA
"14955","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X13",NA
"14956","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X14",NA
"14957","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X15",NA
"14958","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X16",NA
"14959","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X17",NA
"14960","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X18",NA
"14961","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X19",NA
"14962","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X20",NA
"14963","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X21",NA
"14964","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X22",NA
"14965","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X23",NA
"14966","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X24",NA
"14967","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X25",NA
"14968","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X26",NA
"14969","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X27",NA
"14970","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X28",NA
"14971","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X29",-0.0608752270745349
"14972","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X30",-0.0613326639834459
"14973","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X31",-0.0632873360634497
"14974","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X32",-0.0635257444658598
"14975","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X33",-0.0595486505045824
"14976","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X34",-0.0553789166119366
"14977","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X35",-0.0454495920504027
"14978","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X36",-0.0261226927784242
"14979","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X37",-0.0174037778645742
"14980","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X38",NA
"14981","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X39",NA
"14982","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X40",NA
"14983","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X41",NA
"14984","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X42",0.00414441025166278
"14985","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X43",0.00715616785496457
"14986","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X44",0.00661846720734349
"14987","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X45",0.0163070407794416
"14988","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X46",0.0256540104271839
"14989","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X47",0.0219676738507585
"14990","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X48",0.0284664265248712
"14991","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X49",0.0204365696643837
"14992","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X50",0.0216584286647912
"14993","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X51",0.0161924832006991
"14994","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X52",0.05317303361545
"14995","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X53",0.0390741358063611
"14996","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X54",0.00519750344156147
"14997","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X55",-9.32798539172101e-05
"14998","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X56",NA
"14999","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X57",NA
"15000","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X58",0.0164592664728881
"15001","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X59",-0.00219382556941914
"15002","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X60",0.0205716246524006
"15003","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X61",0.0259104087895546
"15004","7","X2019_07_08_ndvi",2019-07-08,189,NA,"X62",NA
"15005","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X1",NA
"15006","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X2",NA
"15007","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X3",NA
"15008","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X4",NA
"15009","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X5",NA
"15010","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X6",NA
"15011","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X7",NA
"15012","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X8",NA
"15013","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X9",NA
"15014","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X10",NA
"15015","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X11",NA
"15016","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X12",NA
"15017","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X13",NA
"15018","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X14",NA
"15019","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X15",NA
"15020","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X16",NA
"15021","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X17",NA
"15022","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X18",NA
"15023","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X19",NA
"15024","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X20",NA
"15025","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X21",NA
"15026","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X22",NA
"15027","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X23",NA
"15028","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X24",NA
"15029","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X25",NA
"15030","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X26",NA
"15031","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X27",NA
"15032","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X28",NA
"15033","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X29",NA
"15034","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X30",NA
"15035","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X31",NA
"15036","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X32",NA
"15037","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X33",NA
"15038","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X34",NA
"15039","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X35",NA
"15040","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X36",NA
"15041","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X37",NA
"15042","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X38",NA
"15043","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X39",NA
"15044","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X40",NA
"15045","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X41",NA
"15046","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X42",NA
"15047","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X43",NA
"15048","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X44",NA
"15049","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X45",NA
"15050","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X46",NA
"15051","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X47",NA
"15052","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X48",NA
"15053","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X49",NA
"15054","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X50",NA
"15055","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X51",NA
"15056","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X52",NA
"15057","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X53",NA
"15058","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X54",NA
"15059","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X55",NA
"15060","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X56",NA
"15061","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X57",NA
"15062","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X58",NA
"15063","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X59",NA
"15064","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X60",NA
"15065","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X61",NA
"15066","7","X2019_07_11_ndvi",2019-07-11,192,NA,"X62",NA
"15067","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X1",0.397891938105356
"15068","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X2",0.344615278847778
"15069","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X3",0.289305342476563
"15070","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X4",0.262762521844722
"15071","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X5",0.327710683911726
"15072","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X6",NA
"15073","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X7",NA
"15074","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X8",NA
"15075","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X9",0.3331399760459
"15076","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X10",0.333201158732293
"15077","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X11",0.0752739101557695
"15078","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X12",0.115174770701469
"15079","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X13",NA
"15080","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X14",0.181504973773416
"15081","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X15",0.105516854826306
"15082","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X16",0.39822011917467
"15083","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X17",NA
"15084","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X18",NA
"15085","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X19",0.0861699454671463
"15086","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X20",0.072782372957982
"15087","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X21",0.0781935419113192
"15088","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X22",0.257162720979301
"15089","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X23",0.287943780996665
"15090","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X24",NA
"15091","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X25",0.276366811878075
"15092","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X26",0.37170278176369
"15093","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X27",0.0816991416019331
"15094","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X28",0.16834289042658
"15095","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X29",0.16171932528684
"15096","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X30",0.109897324024835
"15097","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X31",0.0807533504508086
"15098","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X32",0.0459672634179588
"15099","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X33",0.0790970717429728
"15100","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X34",0.0848630553514851
"15101","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X35",0.113870421676257
"15102","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X36",0.0911881278525209
"15103","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X37",0.188958979721736
"15104","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X38",0.222958083246277
"15105","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X39",0.0961024171563433
"15106","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X40",0.0383942801455961
"15107","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X41",0.0858178130484999
"15108","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X42",0.0844877340044159
"15109","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X43",0.113443274126482
"15110","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X44",0.144802569050255
"15111","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X45",0.128391123474905
"15112","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X46",0.191543930149111
"15113","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X47",0.197691850743742
"15114","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X48",0.277811202176556
"15115","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X49",0.119595854970268
"15116","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X50",0.0544226845049254
"15117","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X51",0.0188027093625788
"15118","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X52",0.028946375469165
"15119","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X53",NA
"15120","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X54",-0.192096328485374
"15121","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X55",0.104937501016477
"15122","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X56",0.106276373491676
"15123","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X57",0.208120569208944
"15124","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X58",0.321796080722523
"15125","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X59",0.295465453435625
"15126","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X60",0.370106769195305
"15127","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X61",0.375230586315401
"15128","7","X2019_07_13_ndvi",2019-07-13,194,NA,"X62",0.310117914149924
"15129","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X1",0.219809050499503
"15130","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X2",0.190433385005149
"15131","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X3",0.181994048167376
"15132","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X4",0.192964275968735
"15133","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X5",0.225657453459661
"15134","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X6",0.137061616611368
"15135","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X7",0.201786644694413
"15136","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X8",0.230168478680408
"15137","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X9",0.161251293087053
"15138","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X10",0.146902008009153
"15139","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X11",NA
"15140","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X12",0.248153666889007
"15141","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X13",0.252433763596207
"15142","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X14",NA
"15143","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X15",NA
"15144","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X16",NA
"15145","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X17",NA
"15146","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X18",NA
"15147","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X19",NA
"15148","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X20",NA
"15149","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X21",NA
"15150","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X22",NA
"15151","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X23",NA
"15152","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X24",NA
"15153","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X25",NA
"15154","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X26",0.200692140248449
"15155","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X27",0.101456282257284
"15156","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X28",0.138268940071897
"15157","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X29",0.176250176778382
"15158","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X30",0.209027461329607
"15159","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X31",0.0599307626259559
"15160","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X32",0.110783288230404
"15161","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X33",0.0574082333926579
"15162","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X34",0.0450709080275058
"15163","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X35",0.159291000577135
"15164","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X36",NA
"15165","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X37",NA
"15166","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X38",0.132983578713195
"15167","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X39",NA
"15168","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X40",NA
"15169","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X41",NA
"15170","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X42",NA
"15171","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X43",NA
"15172","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X44",NA
"15173","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X45",NA
"15174","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X46",NA
"15175","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X47",NA
"15176","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X48",NA
"15177","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X49",NA
"15178","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X50",NA
"15179","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X51",NA
"15180","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X52",NA
"15181","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X53",0.133374926542862
"15182","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X54",NA
"15183","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X55",NA
"15184","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X56",NA
"15185","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X57",NA
"15186","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X58",NA
"15187","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X59",NA
"15188","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X60",NA
"15189","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X61",NA
"15190","7","X2019_07_16_ndvi",2019-07-16,197,NA,"X62",NA
"15191","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X1",NA
"15192","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X2",NA
"15193","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X3",NA
"15194","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X4",NA
"15195","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X5",NA
"15196","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X6",NA
"15197","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X7",NA
"15198","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X8",NA
"15199","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X9",NA
"15200","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X10",NA
"15201","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X11",NA
"15202","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X12",NA
"15203","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X13",NA
"15204","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X14",NA
"15205","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X15",NA
"15206","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X16",NA
"15207","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X17",NA
"15208","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X18",NA
"15209","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X19",NA
"15210","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X20",NA
"15211","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X21",NA
"15212","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X22",NA
"15213","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X23",NA
"15214","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X24",NA
"15215","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X25",NA
"15216","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X26",NA
"15217","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X27",NA
"15218","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X28",NA
"15219","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X29",NA
"15220","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X30",NA
"15221","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X31",NA
"15222","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X32",NA
"15223","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X33",NA
"15224","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X34",NA
"15225","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X35",NA
"15226","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X36",NA
"15227","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X37",NA
"15228","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X38",NA
"15229","7","X2019_07_18_ndvi",2019-07-18,199,NA,"X39",NA
